,date,user_id,pp_text,tag,like_point
2085,2019-11-18T23:53:38.000Z,omg_seaweed_fanclub,ohmygimchanel if seaweed,#chanel,1
2086,2018-08-22T05:30:43.000Z,indo_sarijaya_lestari,pandaseaweedlocalmadeseaweedsnackindonesiansnacksnacktimedeliciousmanychoices,#pandaseaweed #localmade #seaweedsnack #indonesiansnack #snacktime #delicious #manychoices,5
2087,2019-10-08T08:11:05.000Z,daeryuk_82,Everyone loves the tastyfragrantand nutritious Pyogo mushroomNowenjoy the Pyogo mushroom with laver Dried Pyogo mushroom powder is sprinkled on a sheet of laver www drfoodemall comdearyuk dearyukfood seamustard seaweed laver nori koreanfood korean koreannori gim kelp pyogo mushroom gopchang rocklaver picnic healthyfood healthysnack goodfood seaweedsnack,,30
2088,2019-04-15T04:58:53.000Z,chefolivia,Do you know that Korean seaweed is famous because it is deliciousIt s really delicious if you eat it with riceOf courseit s tasty to eat just like a snackThe seaweed I brought here is not like the seaweed you ve ever eatenThis is a premium traditional roasted seaweed that is hand baked one by one in the traditional korean way at hot stoneusing a very best high quality korean perilla oil and saltThere are four kinds of seaweedstraditionalgarlicspicyand WasabiIt s really different from the seaweed in the marketIt s delicious and premium There are 6 kinds of roasted seaweed snacks withOrignal flavorShrimpWasabiCurrySpicy Anchovy and Nuts flavorIt s premium seaweed snackwhich is not salty using natural ingredients and is nutritiousNever using chemical seasoningSoI chose ittasted itand found it hardI visited a local factory twice in November of last year and January of this yearI checked it out and tasted it and brought it to singapore after a lot of meetingsNow Go to Culina in Dempseyculinacomodempsey and ask for samples to tasteIf you taste ityou ll definitely fall in love with it1811144 6 culinacomodempseyculinacomodempsey,#culinacomodempsey,309
2089,2019-04-15T04:58:53.000Z,chefolivia,singaporelifeculinaculinasgseaweedseaweedsnackkoreanseaweed,#singaporelife #culina #culinasg #seaweed #seaweedsnack #koreanseaweed,0
2090,2019-04-15T04:58:53.000Z,munchiefactory,Spicy anchovy sounds sooo good,,0
2091,2019-02-27T06:38:31.000Z,ohmygim,Here is for youHealth Benefits of Seaweed in PregnancyEating small amounts of seaweed may fetch you many essential nutrientsSome of the benefits may include 1Seaweeds are a rich of omega 3 fatty acidsit may help in better development of the foetal brain 2It is rich in fibre and thus may help in keeping digestion troubles and constipation at bay during pregnancy 3It is a good source of anti oxidants and may help in dealing with various kinds of medical ailments such as anxietydepressionasthmaceliac diseasearthritis etc 4The abundance of vitamin C in seaweed helps in aiding the absorption of iron present in these seaweeds 5It is helpful in the development of sexual organsand it is also beneficial in reducing the chances of breast cancer 6It is said to enhance female fertility and reduce the symptoms of PMS seaweedsnackohmygimomgplantbasedwellnessseavegetableseaveggiesveganhandyfoodgourmetsnackspictureperfectsharingsavourysnacknewrawlunchglutenfreesugarfreeketodietmediterraneandietmodernsnackkidsnacksnackingwellposhpremixtravelsnacksgimhealthforallqualitysnackorganicsnackpremiumsnacksnackingwellschoolsnacks Photoeva oasis,#ohmygim #omg #plantbased #wellness #seavegetable #seaveggies #vegan #handyfood #gourmetsnacks #pictureperfectsharing #savourysnack #newraw #lunch #glutenfree #sugarfree #ketodiet #mediterraneandiet #modernsnack #kidsnack #snackingwell #poshpremix #travelsnacks #gim #healthforall #qualitysnack #organicsnack #premiumsnack #snackingwell #schoolsnacksPhoto,58
2092,2019-02-27T06:38:31.000Z,monpain_monvoyage,I like it,,1
2093,2015-10-14T11:12:25.000Z,selwynsseafoods,AnotherdeliciousSelwyn sSeaweedsnack delivery to the delectableolivesandoilsDeliMumblesSwanseafinefood at its bestseaweedsuperfoodfoodheroeshotofftherocksiamWales,#delicious #Selwyns #Seaweedsnack #Deli #Mumbles #Swansea #finefood #seaweed #superfood #foodheroes #hotofftherocks #iamWales,18
2094,2018-07-23T18:31:57.000Z,barnaclefoods,It s the season for fresh salmon in AlaskaSprinkle our Kelp Blend Galley Mix on a fresh fillet and pop in the ovenon the grillor cook over a campfire,,143
2095,2018-07-23T18:31:57.000Z,barnaclefoods,kelphandmadehandcrafted salmonlocallovelocallymade smallbusinessshopsmallartisan alaskaalaskanalaskalife sharingalaskaaklifealaskalove akfoodalaskaseafood alaskafood wildfoodlovecoasttokitchen salmonlovesoutheastalaskajuneauseaweedbarnaclefoodskelpsalsakelppickleskelpmeseaweedsnack,#handmade #handcraftedsalmon #locallove #locallymadesmallbusiness #shopsmall #artisanalaska #alaskan #alaskalifesharingalaska #aklife #alaskaloveakfood #alaskaseafoodalaskafoodwildfoodlove #coasttokitchensalmonlove #southeastalaska #juneau #seaweed #barnaclefoods #kelpsalsa #kelppickles #kelpme #seaweedsnack,0
2096,2018-07-23T18:31:57.000Z,oystergalatwork,I have that blend and Iit,,0
2097,2018-07-23T18:31:57.000Z,ayoubs.ca,Mmmmmm,,0
2098,2018-12-14T13:27:16.000Z,gitdeum_official,K Collection with in HONGKONG gimbugakseaweedsnack ericnamambassadorcjenm2018mama,#gimbugak #seaweedsnack #ericnam #ambassador #cjenm #2018mama,24
2099,2019-09-19T21:01:20.000Z,eatsupersnaps,Ready for ourSuperFact of the dayDon t miss out on all the healthy benefits from Almonds supersnapsseaweedseaweedsnackhealthyhealthysnackveganfoodiefoodstagramsnackplantbasedhealthysnackshealthyfoodhealthylifehealthylifestylehealthychoicelifestylelifehacksallnaturalnongmowholefoodsamazon,#SuperFact #seaweed #seaweedsnack #healthy #healthysnack #vegan #foodie #foodstagram #snack #plantbased #healthysnacks #healthyfood #healthylife #healthylifestyle #healthychoice #lifestyle #lifehacks #allnatural #nongmo #wholefoods #amazon,5
2100,2020-02-22T01:43:38.000Z,todayseasylunchbox,Super simple lunch for those mornings when you re running late for everything Popcorn strawberries and blueberries seaweed snack Greek yoghurt with sprinkles a cheese and herb roll from the bakerysimplelunchsimpleschoollunchmeatfreelunchvegetarianlunchveggienomeatquickluncheasypackedluncheasylunchfastlunchlunchideasschoollunchyumboxyumboxtapasyumboxideasyumboxinspointodayslunchwhatweeatwhatsforlunchgreekyoghurtsprinklescheeserollpopcornmessymonkeysnoriseaweedsnackfruitsaladperthmumaussiemumstodayseasylunchbox,#simpleschoollunch #meatfreelunch #vegetarianlunch #veggie #nomeat #quicklunch #easypackedlunch #easylunch #fastlunch #lunchideas #schoollunch #yumbox #yumboxtapas #yumboxideas #yumboxinspo #intodayslunch #whatweeat #whatsforlunch #greekyoghurt #sprinkles #cheeseroll #popcorn #messymonkeys #nori #seaweedsnack #fruitsalad #perthmum #aussiemums #todayseasylunchbox,42
2101,2018-07-04T00:00:23.000Z,rebekah.brooklynn,The bestseaweedsnack ever,#seaweedsnack,24
2102,2018-07-04T00:00:23.000Z,oceanshalo,YumGlad you enjoyedand happy snacking,,1
2103,2018-05-02T15:15:43.000Z,strategicnaturalsales,These sticky rice chips are so Dang gooddangfoods recently introduced two new flavors of their incredible irresistible snack tastic sticky rice chips aged cheddar and savory seaweedTheir complete lineup of crunchy rice chips are a responsible smart snacking option you don t have to feel guilty about indulging in sticky rice soaked in watermelon juice and crisped to perfectionthe snacking possibilities are endlessIt s like the bottom of the pan of sticky rice and it s Dang near perfectdangfoodssodanggoodstickyricedangthatsgoodhealthysnackshealthyjunkfoodasianinspiredkidfriendlymomapprovedfitfoodiesnackattacksnacklifericechipswatermelonsrirachacheddarseaweedsnackcoconuttynongmohealthychoicesmattercoconutlovestrategicnaturalsalesbcorphealthylivingeatcleaneatwelllivewellveglifenatural,#sodanggood #stickyrice #dangthatsgood #healthysnacks #healthyjunkfood #asianinspired #kidfriendly #momapproved #fitfoodie #snackattack #snacklife #ricechips #watermelon #sriracha #cheddar #seaweedsnack #coconutty #nongmo #healthychoicesmatter #coconutlove #strategicnaturalsales #bcorp #healthyliving #eatclean #eatwelllivewell #veglife #natural,13
2104,2018-05-02T15:15:43.000Z,vincentkitirattragarn,Dang that s good,,0
2105,2020-07-10T20:37:04.000Z,bonzainate,SeaweedSnack,#SeaweedSnack,5
2106,2020-07-10T20:37:04.000Z,mandie1588,That looks bum,,1
2107,2017-05-22T22:55:38.000Z,veggietamin,Seaweed snackyum yumand she insisted on holding the packageseaweedsnackseaweedveganveganfoodvegetarianvegetarianfoodvegansnacktoddlertaokaenoiveggietamin,#seaweedsnack #seaweed #vegan #veganfood #vegetarian #vegetarianfood #vegansnack #toddler #taokaenoi #veggietamin,21
2108,2018-09-17T14:12:01.000Z,fondrengetsfit,Early morning snackBeen up since 4am so I needed a 9am boostSeaweed Snack and waterseaweed seaweedsnack snack healthysnacking healthyeating goodfood goodfoodgoodmood fitnessjourney weightlossjourney,,19
2109,2018-09-17T14:12:01.000Z,fit_babe_farrah,love your page,,0
2110,2019-11-21T21:57:46.000Z,criticalconsumerism,taokaenoiclubsg in general has really addictive crispy seaweedThis spicy salted egg seaweed tempura has both a strong spice kick and a thick salted egg crust on itI think it would taste great over ramen taokaenoiseaweedseaweedsnacksnacktempurasaltedeggspicyyummy,#seaweed #seaweedsnack #snack #tempura #saltedegg #spicy #yummy,5
2111,2020-08-09T06:16:08.000Z,ninahanapmo,koreanseaweedsseaweednoriseaweedsnackseaweedstrendingfoodshinramyun jinramenneogurijinramencupjjapaghettijjapagurisarigomtangkoreangoodiesphkoreanfoodkoreannoodlesramennoodleskoreanfoodphbesttastingnoodlesnoodlesforsalekoreanproductsphkoreangroceriesphkoreangroceries,#koreanseaweeds #seaweednori #seaweedsnack #seaweeds #trendingfood #shinramyunjinramen #neoguri #jinramencup #jjapaghetti #jjapaguri #sarigomtang #koreangoodiesph #koreanfood #koreannoodles #ramennoodles #koreanfoodph #besttastingnoodles #noodlesforsale #koreanproductsph #koreangroceriesph #koreangroceries,3
2112,2018-07-01T10:20:43.000Z,irishhealthhour,A perfect healthy snack from AlgAranorganic hazelnuts with Irish Mossnoadditiveshealthysnacksseaweedenergysnackhazelnutsorganicseaweedsnackgulamerabfoodiefoodpornfoodbloggergalwaybloggerseafest18galwaygirl,#noadditives #healthysnacks #seaweed #energysnack #hazelnuts #organic #seaweedsnack #gulamerab #foodie #foodporn #foodblogger #galwayblogger #seafest18 #galwaygirl,33
2113,2018-07-01T10:20:43.000Z,twophatcows,irishhealthhour we like the sound of themWhere did you get them,,1
2114,2018-07-01T10:20:43.000Z,fabulouskerry,Oooh where did you find those,,1
2115,2018-07-01T10:20:43.000Z,lisanaughtonmua,I love love love hazelnuts,,1
2116,2018-07-01T10:20:43.000Z,mummys_make_up,Oh these sound and look delicious,,1
2117,2018-07-01T10:20:43.000Z,theholistictoolkit,Oh nice one these look so yummy,,0
2118,2018-07-01T10:20:43.000Z,me_you_plus_4,I love hazelnutsThese look delicious,,0
2119,2018-01-01T22:01:02.000Z,labower717,Japanese candy making just follow the picturesEasy tastes like seaweed japancandykitseaweedsnackgiftthatkeepsongiving,#japan #candykit #seaweedsnack #giftthatkeepsongiving,15
2120,2020-04-22T05:36:01.000Z,laverlandcrunchid,Selamatdirumahajalavers udah ngapain aja nihSupaya tetap fitjangan lupa tetap olah raga di rumah yaaHayomau coba olah raga apa nih hari iniJangan lupalaverlandcrunch nya buat nemenin kamulaverlandseaweedseaweedstripsrumputlautseaweedsnackcemilanasikcemilankorea,#dirumahaja #laverlandcrunch #seaweed #seaweedstrips #rumputlaut #seaweedsnack #cemilanasik #cemilankorea,23
2121,2020-04-22T05:36:01.000Z,lin_4,Cardio dunks,,0
2122,2020-07-04T11:24:01.000Z,laverlandcrunchid,Mau weekend yang asoyCoba beli laverland crunch sweet soykumpulin orang orang tersayangterus bagi bagi dehDijamin weekend kamu bareng makin seru dan asikTunggu apa lagiCus ke supermarket terdekatlaverlandlaverlandcrunchseaweedseaweedsnacksweetsoyrumputlautnoripanggangnorikoreanoripanggangbukangorengcemilanmaniscemilanenakcemilanasikcemilankekiniancemilanngemilbarengngemilenakngemil,#laverlandcrunch #seaweed #seaweedsnack #sweetsoy #rumputlaut #noripanggang #norikorea #noripanggangbukangoreng #cemilanmanis #cemilanenak #cemilanasik #cemilankekinian #cemilan #ngemilbareng #ngemilenak #ngemil,49
2123,2020-07-04T11:24:01.000Z,apaaaaa_00,jsa fllwrs igrrqpedia,,0
