date,user_id,pp_text,tag,like_point
2012-10-16T20:53:28.000Z,chentelivy,seaweedchipsTFLersTagsForLikesTagsForLikesphotoofthedayinstamoodigerspicofthedaybestofthedayinstagraminstagrammersinstaloveinstagoodlikefollowcommentshoutoutphotographynote2ographyigigaddictpicofthedaybestofthedaypopularpagewebstapic,#seaweedchips #TFLers #TagsForLikes #photooftheday #instamood #igers #picoftheday #bestoftheday #instagram #instagrammers #instalove #instagood #like #follow #comment #shoutout #photography #note2ography #ig #igaddict #picoftheday #bestoftheday #popularpage #webstapic,0
2012-10-07T14:34:13.000Z,cesspadilla,My gflarsalarcon loves to eat this seaweed snackNot a fan,,0
2012-10-07T14:34:13.000Z,cesspadilla,seaweedseaweedsnack,#seaweed #seaweedsnack,0
2012-09-07T00:50:05.000Z,jennifer_cecilia,asainfoodsnacksseaweedyumyummyfoodofthedayfoodpornfoodstagramjunkfood,#asainfood #snacks #seaweed #yum #yummy #foodoftheday #foodporn #foodstagram #junkfood,0
2012-09-07T00:50:05.000Z,jennifer_cecilia,seaweedsnackseasonednoriseaweedsfoodpornfoodstagramfingerfoodinstagoodkorean,#seaweedsnack #seasonednori #seaweeds #foodporn #foodstagram #fingerfood #instagood #korean,0
2012-09-07T00:50:05.000Z,jennifer_cecilia,Thank youwhosiong for your suggestion,,0
2012-08-31T02:56:55.000Z,britaniap,My new obsessionseaweedsnackorganicyummy,#organic #yummy,0
2012-08-31T02:56:55.000Z,sincerelysalonek,Yuck,,0
2012-08-22T21:59:46.000Z,ashantitoi,Seaweed,,0
2012-08-17T22:58:52.000Z,t0fud3str0y3r,dogcutenoriseaweedsnack,#dog #cute #nori #seaweedsnack,0
2012-08-16T00:45:53.000Z,seaweedlove,seaweed oliveoil roastedseaweed seaweedsnack oliveoilseaweed,#seaweed #oliveoil #roastedseaweed #seaweedsnack #oliveoilseaweed,0
2012-08-16T00:45:53.000Z,seaweedlove,koreankoreanfoodkoreanbbqchipsseaweedsnackshealthydeliciousfitfitnessloveworkoutexercisedieteat healthylifestylehealthychipshealthysnackfoodpornfoodiefoodworkout,#korean #koreanfood #koreanbbq #chips #seaweedsnacks #healthy #delicious #fit #fitness #love #workout #exercise #diet #eat #lifestyle #healthychips #healthysnack #foodporn #foodie #food #workout,0
2012-08-16T00:45:03.000Z,seaweedlove,seaweed seaweedlove sesameoil sesameoildroastedseaweed,#seaweed #seaweedlove #sesameoil #sesameoildroastedseaweed,0
2012-08-16T00:45:03.000Z,seaweedlove,seaweedsnack,#seaweedsnack,0
2012-08-16T00:45:03.000Z,seaweedlove,koreankoreanfoodkoreanbbqchipsseaweedsnackshealthydeliciousfitfitnessloveworkoutexercisedieteat healthylifestylehealthychipshealthysnackfoodpornfoodiefoodworkout,#korean #koreanfood #koreanbbq #chips #seaweedsnacks #healthy #delicious #fit #fitness #love #workout #exercise #diet #eat #lifestyle #healthychips #healthysnack #foodporn #foodie #food #workout,0
2012-08-09T19:58:58.000Z,ilsamichelle,Can you spot thehomemadeseaweedchipswhatveganseat for lunch,#homemade #seaweedchips #whatveganseat,0
2012-07-27T20:35:10.000Z,missfarnhamm,This is aseaweedsnackyucky,#seaweedsnack,0
2012-07-27T20:35:10.000Z,lennyg89,Yuck,,0
2012-07-27T20:35:10.000Z,missfarnhamm,lennyg89 that would be miekos healthy dietHaha,,0
2012-07-20T14:34:00.000Z,entengdesarapen,Pashot ngaTalo nga ba nman kase e haha tsk,,0
2012-07-15T21:04:04.000Z,mguynes,lisenbesquared where do you get that,,0
2012-07-15T21:04:04.000Z,shaunanep,mguynes trader joes,,0
2012-07-15T21:04:04.000Z,mguynes,thxshaunanep,,0
2012-07-15T21:04:04.000Z,littlesouthernmess,Imma try em we gots a trader joes,,0
2012-07-09T23:23:14.000Z,theholisticpisces,Oh my goodnessI feel like I m a stalker because Ilikeevery single one of your pictures HahaI like them though,,0
2012-07-09T23:23:14.000Z,fitpourlacause,amandaleighkountz ahah don t qor,,0
2012-07-09T23:23:14.000Z,fitpourlacause,amandaleighkountz don t worryalways nice to see that someone is checking and liking my pics,,0
2012-07-02T20:58:45.000Z,ravenmathis,Where do you get it Looks yummy,,0
2012-07-02T20:58:45.000Z,vv_liam,ravenmathis At our local Asian market,,0
2012-07-02T20:58:45.000Z,lisacng,It looks like it would beIove seaweed,,0
2012-06-28T16:43:28.000Z,hgialuu,Omg that stuff is bomb,,0
2012-06-28T16:43:28.000Z,thujaba,huel11 have you try the one without the batterSo,,0
2012-06-28T16:43:28.000Z,phucyoo82,Tempura Imma have to get some next time,,0
2012-06-28T16:43:28.000Z,hgialuu,I think soIt s so goid,,0
2012-06-28T16:43:28.000Z,hgialuu,Good,,0
2012-06-28T16:43:28.000Z,thatbombdotcom,You gotta try the hot and spicy squid flavor,,0
2012-06-28T16:43:28.000Z,mareluu,Whoaai want,,0
2012-06-28T16:43:28.000Z,thujaba,mluu1205 come get some,,0
2012-06-07T01:14:07.000Z,cloudyuniki,layslayspotatochipslayschipslayschippotatochipschipssnacksnackstidbitsseaweedchipsseaweedflavor,#lays #layspotatochips #layschips #layschip #potatochips #chips #snack #snacks #tidbits #seaweedchips #seaweedflavor,0
2012-06-03T22:51:14.000Z,kurtislamberton,What is that,,0
2012-05-05T12:23:34.000Z,rachelnphan,currywurstfishnchipsseaweedchipsfoodstagram,#currywurst #fishnchips #seaweedchips #foodstagram,0
2012-04-18T00:59:05.000Z,avelas0953,kristiangonzalez24it s Snack,,0
2012-04-18T00:59:05.000Z,avelas0953,kristiangonzalez24 hhmmm noo Tia Xtine didAnd I don t have a sancho but I might keep in in considerationHaha and I ll blame it on you and maggie,,0
2012-04-18T00:59:05.000Z,avelas0953,What noooooooo,,0
2012-04-06T04:54:45.000Z,audramalerba,Obsessedseaweedsnack,#seaweedsnack,0
2012-03-23T07:42:23.000Z,sillymallie,audiibaby EhhMacam samerr gituuI ordered maccas alsoLolHad mcspicy cinnamon melts tooHehh,,0
2012-03-23T07:42:23.000Z,deeloveuu,Thanks Now I m gonna go get cinnamon melts,,0
