date,user_id,pp_text,tag,like_point
2019-11-21T03:18:19.000Z,select.k7,bibigoseaweedchipsselectk7 koreaselectk7 korea tripselectk7 koreafoodseoultrip lottemart,#bibigo #seaweedchips #selectk7koreatrip #selectk7koreafood #seoul #trip #lottemart,612
2019-10-22T15:46:41.000Z,glutenfree.followme,Colorful bowl for lunch Big salad with purple cabbagecurry cauliflower norasnacks seaweed snackspapaya carrot saladsweet potatomicro greensan The gluten free crispy original flavor is so tastyI ve been bringing it with me when I travel adding it to my salads Store locator on their website they re available in lots of stores in NYC LALink in bio for more deets at https www glutenfreefollowme com product norasnacks glutenfreefollowmesponsoredglutenfreelifeglutenfreelivingwheatfreeceliacceliacdiseasegfreenoglutenglutenfreefoodglutenfreedietEEEEEATSnorasnacksglutenfreesaladsaladseaweedseaweedsnacknongmonongmofoodnongmoprojectverifiedcauliflowerpurplecabbagesweetpotatofriesglutenfreefriesfriesmicrogreenspapayameatlessmonday,#glutenfreefollowme #sponsored #glutenfreeliving #wheatfree #celiac #celiacdisease #gfree #nogluten #glutenfreefood #glutenfreediet #EEEEEATS #norasnacks #glutenfreesalad #salad #seaweed #seaweedsnack #nongmo #nongmofood #nongmoprojectverified #cauliflower #purplecabbage #sweetpotatofries #glutenfreefries #fries #microgreens #papaya #meatlessmonday,605
2019-09-05T07:12:30.000Z,abakusfoods,ClosedGIVEAWAY time Want to be amongst the first people to get your hands on our NEW crunchy and delicious Seaweed CrispsThen this giveaway has your name written all over itTo enter LIKE this postFOLLOWabakusfoods TAG your friends that would love seaweed crisps SHARE this post on your story for an extra entry UK onlycloses 12 09 19 giveawaygiveawayukseaweedseaweedsnacksseaweedcrispswinveganwinvegangiveaway,#giveawayuk #seaweed #seaweedsnacks #seaweedcrisps #win #veganwin #vegangiveaway,487
2019-08-05T21:08:01.000Z,facerealityskincare,We hate to be the bearer of bad newsbut your sushi and seaweed snacks are breaking you outWe ve said it before and we will say it againiodide rich foods are not a friend to the acne proneSeaweed and kelp in particular have some of the highest iodide content found in any food with a 1020 ppm countThis is ten times more iodide than iodized salt which also triggers acneKeep this in mind when planning your next dinner date or browsing the snack aisleThe foods you eat today will haunt your skin for days to come,,440
2019-04-01T23:49:11.000Z,eatsupersnaps,We have a YUMMY giveaway for you We are giving away anamazon Alexa pluseatsupersnaps snacks To enter 1Follow useatsupersnaps2Like this photo3Tag a friend so they don t miss out Unlimited entriestag away Winner will be announced here on Friday supersnapsseaweedseaweedsnackhealthyhealthysnackveganlifeveganfoodiefoodstagramsnackseaweedsnackveganismveganlifeplantbasedhealthysnackshealthyfoodhealthylifehealthylifestylehealthychoicelifestylelifehacksallnaturalnongmowholefoodsamazon amazondotgiveaway,#seaweed #seaweedsnack #healthy #healthysnack #veganlife #vegan #foodie #foodstagram #snack #seaweedsnack #veganism #veganlife #plantbased #healthysnacks #healthyfood #healthylife #healthylifestyle #healthychoice #lifestyle #lifehacks #allnatural #nongmo #wholefoods #amazon #giveaway,438
2019-01-27T09:14:40.000Z,thomaskjaercph,Miss the summerthe days by the seaspearfishingbright evenings and fresh fish on the plateBut I have been fortunate to work on a seaweed chips projectwhich has it allseaweedsea saltunderwater fun and even a taste of squid or lobsterIt might be the closest you get to a beach trip on a grey and rainy January dayseaweedchipsseaweedchipsseaman invented byseamanchipspackagingdesignpackagingdesign bypearlfisherpearlfisherlivesquidfoodpackagingsaltlifeseasidelivingseasidelifecoastallivingseaweedsnackunderwater world foodaddictfoodloverfeedfeedseafoodseafoodloverseafoodpornnordicfooddanishfooddenmarkheinemax,#chips #seaweedchips #seaman #design #packagingdesign #pearlfisher #squid #foodpackaging #saltlife #seasideliving #seasidelife #coastalliving #seaweedsnack #underwaterworld #foodaddict #foodlover #feedfeed #seafood #seafoodlover #seafoodporn #nordicfood #danishfood #denmark,412
2019-07-04T06:23:08.000Z,boy_g.a.e._thailand,Seaweed and potato with salted egginstafoodfoodgasmfoodpornfoodieinstagoodcatsofinstagraminstalikehealthyfoodlike4likelikeforfollowlike4likeslikeforlikesfollowmefollowfollow4followbackpotatopotatochips2019saltedeggchipssaltedeggseaweedseaweedchipsseaweedsnacks,#instafood #foodgasm #foodporn #foodie #instagood #catsofinstagram #instalike #healthyfood #like4like #likeforfollow #like4likes #likeforlikes #followme #follow #follow4followback #potato #potatochips #2019 #saltedeggchips #saltedegg #seaweed #seaweedchips #seaweedsnacks,400
2019-05-10T16:20:48.000Z,barnaclefoods,Pickles for the planetThanksculturecheese for the featureA handful of years ago we never could have dreamed of being professional picklersbut I guess we need to remember to dream bigWe re honored to be featured alongside some other awesome pickle companies who are doing good things,,374
2019-05-04T06:51:44.000Z,travelling_dwarf,The morning is really goodif you start it with Koreantrash food and Chinese seaweed chipsgood for brains An amazing presentthat i ve git from my friend overseasfoodnoodlesnoodles noodlesoupinstafoodsamyangpaldokoreanfoodkoreanfoodskoreanfoodloverkoreannoodlesinstantsoupinstantnoodlessurpriseseaweedseaweedchips,#noodles #noodles #noodlesoup #instafood #samyang #paldo #koreanfood #koreanfoods #koreanfoodlover #koreannoodles #instantsoup #instantnoodles #surprise #seaweed #seaweedchips,371
2019-01-25T09:53:37.000Z,jastip.bychelle,PO KLonly 40Kcrispyseaweedoriginalseaweedsnack,#seaweedsnack,367
2019-11-13T19:01:06.000Z,kelpiechips,You all have your own favorite smoothie nutrient explosion one that rocks your body and rolls your soulRemember to add 3 kelpie chipsUnleash the power of an oceankelpiechipskelpyourselfexercisehealthysnackgetfitworkoutsmoothieinstasnackgoodchoicesseleniumenergyboostseaweedsnackkelpplantfoodmetabolismthyroidhealthanticancerphytonutrientssnacksfromthesea,#kelpyourself #exercise #healthysnack #getfit #workout #smoothie #instasnack #goodchoices #selenium #energyboost #seaweedsnack #kelp #plantfood #metabolism #thyroidhealth #anticancer #phytonutrients #snacksfromthesea,344
2019-08-01T14:39:39.000Z,arielnadinetran,Look at this super Asian baby who loves her seaweed chipsLook at how she eats it hahaha seaweedchipsjapanesefoodvietnamesebabyhmongbaby,#seaweedchips #japanesefood #vietnamesebaby #hmongbaby,340
2019-12-24T07:09:01.000Z,namaste_organic,NEWPernah gak sih ngerasa bosen kalau lagi makanBiasanya taburan pelengkap makanan bisa bikin makan jadi lebih semangat dan nikmat We have something new to spice up your mealSahm Yook Seaaweed Flakesada rasa originalspicy dan honeyIni bentuknya seperti nori bubuk yaseperti di foto di atasPaling enak kalau dicampur ke nasidijadikan nasi kepalatau simply ditabur aja di atas nasi udah enak bangettt Tapi kalau mau dicemilin langsung juga enak enak aja sih hihihi My favorite yang rasa spicypedesnya kerasa tapi gak lebaypassss banget sama nasi panasBahan bahannya juga simple banget gak ada yang aneh anehTanpa pengawetpewarna ataupun perisa buatanTapi karena mengandung gula garamdisarankan untuk anak anak usia di atas 1 tahun yaaa Satu kemasan ini isinya cukup banyak lohjadi bisa untuk makan beberapa kali PriceSahm Yook Seaweed FlakeOrginalSpicyHoney50gr IDR 48k Any questionAsk on the comment section belowOrderPlease visit our websitetokopedia or shopeeFor urgent matters complainplease email to support namaste organic com For business inquiriesplease email to business namaste organic comseaweedflakejualseaweedflakeseaweedsnackjualseaweedsnacksnackrumputlautseaweedtaburseaweedjualnorinori,#jualseaweedflake #seaweedsnack #jualseaweedsnack #snackrumputlaut #seaweedtabur #seaweed #jualnori #nori,339
2019-10-16T05:00:21.000Z,kelpiechips,Step outside thetent of usualstart with a new snack Kelp yourselfkelp your friends kelpiechipskelpyourselfexercisehealthysnackgetfitworkoutinstasnackgoodchoicesseaweedsnackkelpplantfoodmetabolismthyroidhealthanticancerphytonutrientscampingnaturefriendssnacksfromthesea,#kelpyourself #exercise #healthysnack #getfit #workout #instasnack #goodchoices #seaweedsnack #kelp #plantfood #metabolism #thyroidhealth #anticancer #phytonutrients #camping #nature #friends #snacksfromthesea,329
2019-05-19T19:03:14.000Z,thomaskjaercph,Spending quality time with one of my in house designed favouritesIt was a lot fun to create the brand together with theKing of SeaweedHeine Max OlesenIt won a Dieline packaging design Award in Chicago last weekNext week it might win another Award in CopenhagenI thinkI have the best job on the planet seamanchipspackagingdesignpackagingdesigngraphicdesign designed bypearlfisherlivepearlfisherpearlfishercopenhagenseaweedseaweedchipssnackssealoversaltlifelifeatseacoastallivingigersdenmarksnacktimenordiclivingnordicfoodpackaginglove,#packaging #design #packagingdesign #graphicdesign #pearlfisher #pearlfishercopenhagen #seaweed #seaweedchips #snacks #sealover #saltlife #lifeatsea #coastalliving #igersdenmark #snacktime #nordicliving #nordicfood #packaginglove,326
2019-07-15T13:25:33.000Z,japotaid??????????????,Ada lebah mencari madu Ketemu madu yang sama mentega Kalau pengen snack yang rasanya seruYuk lah cobain Japota TeamHoneyButter mana suaranya Tag temen kalian yang wajib cobainJapotaHappyHoneyButter JapotaMomentAsliKrenyesnya,#JapotaHappyHoneyButterJapotaMoment #AsliKrenyesnya,311
2019-04-15T04:58:53.000Z,chefolivia,Do you know that Korean seaweed is famous because it is deliciousIt s really delicious if you eat it with riceOf courseit s tasty to eat just like a snackThe seaweed I brought here is not like the seaweed you ve ever eatenThis is a premium traditional roasted seaweed that is hand baked one by one in the traditional korean way at hot stoneusing a very best high quality korean perilla oil and saltThere are four kinds of seaweedstraditionalgarlicspicyand WasabiIt s really different from the seaweed in the marketIt s delicious and premium There are 6 kinds of roasted seaweed snacks withOrignal flavorShrimpWasabiCurrySpicy Anchovy and Nuts flavorIt s premium seaweed snackwhich is not salty using natural ingredients and is nutritiousNever using chemical seasoningSoI chose ittasted itand found it hardI visited a local factory twice in November of last year and January of this yearI checked it out and tasted it and brought it to singapore after a lot of meetingsNow Go to Culina in Dempseyculinacomodempsey and ask for samples to tasteIf you taste ityou ll definitely fall in love with it1811144 6 culinacomodempseyculinacomodempsey,#culinacomodempsey,309
2019-10-10T18:01:10.000Z,kelpiechips,Preworkout or recovery Antioxidantcolorful foodshealthy fats Unleash the power of an ocean Kelp Yourselfkelpiechipskelpyourselfsuperfoodmetabolismhealthyfoodhealthyexercisemusclefoodmusclefuelmuscleproteinenergyfoodhealthyeatingenergyboostfitfoodantioxidantdetoxweightsnacksfromtheseavegansnackamazonseaweedsnacknutfreekelpfarmkombudetoxificationdigestivehealthenergyboostfucoidanpotassium,#kelpyourself #superfood #metabolism #healthyfood #healthy #exercise #musclefood #musclefuel #muscle #protein #energyfood #healthyeating #energyboost #fitfood #antioxidant #detox #weightsnacksfromthesea #vegansnack #amazon #seaweedsnack #nutfree #kelpfarm #kombu #detoxification #digestivehealth #energyboost #fucoidan #potassium,305
2019-09-12T18:00:53.000Z,kelpiechips,Kelp is Nature s golden food It may not have goldbut it has essential metals like copperironzincpotassiumvanadiumcalciummagnesiummolybdenum Essential metals are needed to activate enzymes and play important roles in hundreds of body functions Gold can t buy your health but kelp metals can Get your metal onkelpiechipskelpyourselffoodasmedicinekelpkombuthyroidfunctionendocrinesystemhormonebalancemineralsessentialmetals snacksfromtheseavegansnackamazonseaweedsnacknutfreekelpfarmkombudetoxificationdigestivehealthenergyboostfucoidanpotassiumhormonebalanceantioxidantsanticancerthyroidhealth,#kelpyourself #foodasmedicine #kelp #kombu #thyroidfunction #endocrinesystem #hormonebalance #minerals #essentialmetals #vegansnack #amazon #seaweedsnack #nutfree #kelpfarm #kombu #detoxification #digestivehealth #energyboost #fucoidan #potassium #hormonebalance #antioxidants #anticancer #thyroidhealth,301
2019-05-30T18:10:37.000Z,barnaclefoods,Fresh kelp is in which means we re enjoying the water while harvesting and busy in the kitchenAnd the sun happens to be outwhich is always a special occasion in our temperate coastal rainforest home,,294
2019-10-11T10:35:23.000Z,virandakeke,Buat yang bilang ih kurusanIni dia rahasianyaaaaMAKAN 3 MIE 3 TELOR LUDESSS HABESSSMamake suka nyemilin cemilan sehatt apalagi kalo bukan Seaweed ter enak darimanjun seaweed Padahal mah kelingkingnya yang kurusan ahaha gapapa menghibur diri sendiri itu menyenangkannYeay PepsIni beneran cocok banget jadi temen makan atau temen kalian ngegalau hueeee gadengggpokoknya nyemilin Manjun pas di semua suasana Yuk cobain dan beli di supermarket terdekat Manjun ada 3 varianCorn OilOlive OilBamboo Saltmanjun seaweed 5 5 HALAL foodnusantara idpesonakulinersdestinasijajanlaperbenerjktfoodbangresepyummyindonesiajuarakulinerwowculinaryjktfooddestinationvideo masakwowkulinerlaperbaperseaweedseaweedsnackmanjunseaweedlaperbaperdietmulaibesokwowlapervideomasakkulinerindonesiarumputlautvideomukbangmukbangindonesia,#seaweed #seaweedsnack #manjunseaweed #laperbaper #dietmulaibesok #wowlaper #videomasak #kulinerindonesia #rumputlaut #videomukbang #mukbangindonesia,288
2019-09-23T14:40:33.000Z,seasnax,GIVEAWAY TIME If you saw last week we teamed up with our friendprincessbabydiary for our very first SeaSnax takeover to celebratechildrensmonthIt was SUCH a blast You can watch the recap in our story highlights Nowwe want YOU to be able to enjoy these tasty SeaSnax too One lucky winner will receive a generous care package filled with tasty roasted organicseasnax in a variety of flavors as well as the products Mary and her girls used in the take overYou will also receive anAnaiya s lunch boxpackage with a lunch box and items from their store that they use to make lunches at home Giveaway rules1 Make sure you are following princessbabydiaryspoon2forkseasnax 2Like this post tag a friend More tags More Entries BONUS ENTRYShare this giveaway in your stories and tag us 3That completes your entryYour profile must be public until we announce winnerPer Instagram rules this is in no way sponsored by IGNo purchase requiredGiveaway ends Friday 27th atmidnight winner will be announced at randomGood luck to all who enter giveawaygiveaways,#childrensmonth #seasnax #giveaway #giveaways,281
2019-09-06T22:31:26.000Z,kelpiechips,Relax your body Feed your soul Kelp YourselfPoor thyroid function can cause anxiety and depression Kelp your thyroid to kelp youkelpiechipskelpyourselfhealingfoddsthroidhealthimmuneboosterdetoxhealthyfoodmindbodywellnessholisticnutrition snacksfromtheseavegansnackamazonseaweedsnacknutfreekelpfarmkombudetoxificationdigestivehealthenergyboostfucoidanpotassiumhormonebalanceantioxidantsanticancerthyroidhealth,#kelpyourself #healingfodds #throidhealth #immunebooster #detox #healthyfood #mindbody #wellness #holisticnutritionsnacksfromthesea #vegansnack #amazon #seaweedsnack #nutfree #kelpfarm #kombu #detoxification #digestivehealth #energyboost #fucoidan #potassium #hormonebalance #antioxidants #anticancer #thyroidhealth,277
2019-06-10T16:47:47.000Z,seamanchips,SEA MAN the musselssvaneheidiseamanchipsseamanseaweedchipsseaweed superfoodseaweedcrispsalgentrangtiltangtangchips noplasticintheoceanscleanoceanssuperfoodhealthysnacksgrenaadenmarklocalfood,#seamanchips #seamanseaweedchips #seaweedsuperfood #seaweedcrisps #algen #trangtiltang #tangchipsnoplasticintheoceans #cleanoceans #superfood #healthysnacks #grenaa #denmark #localfood,276
2019-04-03T17:15:54.000Z,mybasicveganlife,I won theseshoreseaweed crisps in an Instagram competition recently and tried them out with my lunch todayI ve never seen a product like them before and was a bit apprehensive about them being made from seaweed but they were really niceYou could taste a subtle saltyseaweed like flavour but they weren t overpowering or fishy like I d fearedI have some other flavours to try out still so stay tuned for some story reviews over the next few weeks vegansofedinburghveganstudentscottishveganvegansofscotlandsimpleveganveganuary2019eatplantsnotfriendseatplantsnotanimalsveganuaryveganedinburghveganuaryvegancouplescotlandveganveganinfluencerukveganedinburghveganveganrecipiesveganscotlandveganbloggersvegansofscotlandshoreseaweedvegancrispsseaweedcrispsseaweedsnacksseaweedsnackseaweedfoodscottishsnacksscottishfoodseaweedpuffs,#veganstudent #scottishvegan #vegansofscotland #simplevegan #veganuary2019 #eatplantsnotfriends #eatplantsnotanimals #veganuary #veganedinburgh #veganuary #vegancouple #scotlandvegan #veganinfluencer #ukvegan #edinburghvegan #veganrecipies #veganscotland #veganbloggers #vegansofscotland #shoreseaweed #vegancrisps #seaweedcrisps #seaweedsnacks #seaweedsnack #seaweedfood #scottishsnacks #scottishfood #seaweedpuffs,276
2019-04-03T17:15:54.000Z,mybasicveganlife,I won theseshoreseaweed crisps in an Instagram competition recently and tried them out with my lunch todayI ve never seen a product like them before and was a bit apprehensive about them being made from seaweed but they were really niceYou could taste a subtle saltyseaweed like flavour but they weren t overpowering or fishy like I d fearedI have some other flavours to try out still so stay tuned for some story reviews over the next few weeks vegansofedinburghveganstudentscottishveganvegansofscotlandsimpleveganveganuary2019eatplantsnotfriendseatplantsnotanimalsveganuaryveganedinburghveganuaryvegancouplescotlandveganveganinfluencerukveganedinburghveganveganrecipiesveganscotlandveganbloggersvegansofscotlandshoreseaweedvegancrispsseaweedcrispsseaweedsnacksseaweedsnackseaweedfoodscottishsnacksscottishfoodseaweedpuffs,#veganstudent #scottishvegan #vegansofscotland #simplevegan #veganuary2019 #eatplantsnotfriends #eatplantsnotanimals #veganuary #veganedinburgh #veganuary #vegancouple #scotlandvegan #veganinfluencer #ukvegan #edinburghvegan #veganrecipies #veganscotland #veganbloggers #vegansofscotland #shoreseaweed #vegancrisps #seaweedcrisps #seaweedsnacks #seaweedsnack #seaweedfood #scottishsnacks #scottishfood #seaweedpuffs,276
2019-01-03T02:13:01.000Z,hardcor_snackie,HappyWellnessWednesday SnackersTried the Kirkland Roasted Seaweed chipsHuge fanCOMMENTHave you tried these too and what do you think of themFound atcostcocostco canadaDISCLAIMERHashem was blessed before goodnightgoodnightpostseaweedsaladseaweedsnacksseaweedchipssushisushiloversushi healthyfoodveganglutenfreeveganfoodvegansnackshappy2019newyearsresolution2019eatcleanhealthyeatinghappywednesdayfoodnomnomnomundertheseamermaidhardcorhardcorsnackiehardcorsnackerkirklands,#WellnessWednesday #goodnightpost #seaweedsalad #seaweedsnacks #seaweedchips #sushi #sushilover #sushi #healthyfood #vegan #glutenfree #veganfood #vegansnacks #happy2019 #newyearsresolution2019 #eatclean #healthyeating #happywednesday #food #nomnomnom #underthesea #mermaid #hardcor #hardcorsnackie #hardcorsnacker,275
2019-06-06T14:39:28.000Z,seamanchips,This cool young gunis son of RenMammen and he has inherited his fathers good taste The young pirate s favorite chips is our squidpepperOheyrene substansseaweedcrispsseamancrew tangchips seamanchips seamanseaweedchipsalgenchips superfoodnoplasticintheoceanstrangtiltang grenaa danmarkdenmark algas,#seaweedcrisps #seamancrewtangchipsseamanchipsseamanseaweedchips #algenchipssuperfood #noplasticintheoceans #trangtiltanggrenaadanmark #denmarkalgas,271
2019-08-06T16:04:23.000Z,vilda_alma,They say seaweed is good for youseaweedsnackieateverythinggoodcrunchpuppylifesetterpuppyirishsetterpuppyirishsetterredsettersettersettersofinstagramirishsettersofinstagramirl ndsksettersettervalp,#seaweedsnack #ieateverything #goodcrunch #puppylife #setterpuppy #irishsetterpuppy #irishsetter #redsetter #setter #settersofinstagram #irishsettersofinstagram #irlndsksetter #settervalp,266
2019-05-10T14:12:57.000Z,fabfoodieswede,I could eat this starter every day Thank yousofia b olsson Nori crisps with a sesame mayoOmg Photo Malin Nordblomgothenburgrestaurantg teborgrestaurangrestaurantgothenburgrestaurangstockholmg teborggothenburgtheartofplatingfoodspottingcuisinegastronogramfoodfoodstagramdeliciousfooddeliciousfoodschefsofiaolssonvisitswedengowestnoricrispsvr restaurangvr restaurantvr restaurantvrasesamemayosesamemayonnaisesesammajon snoriseaweedcrispsvisitswedenfoodwestswedenthisisgbggothenburg,#gothenburgrestaurant #gteborgrestaurang #restaurantgothenburg #restaurangstockholm #gteborg #gothenburg #theartofplating #foodspotting #cuisine #gastronogram #food #foodstagram #deliciousfood #deliciousfoods #chefsofiaolsson #visitsweden #gowest #noricrisps #vr #restaurangvr #restaurantvr #restaurantvra #sesamemayo #sesamemayonnaise #sesammajons #nori #seaweedcrisps #visitswedenfood #westsweden #thisisgbg #gothenburg,257
2019-06-23T03:05:29.000Z,choreezo,New shoesnew tiresnew cockpit If only my body felt as fresh2 weeks now with some nasty respiratory crap but couldn t let this beautiful weekend go to waste,,239
