date,user_id,pp_text,tag,like_point
2020-05-11T15:40:59.000Z,lovegracejuice,GIVEAWAY CLOSEDGIVEAWAY TIME We teamed up withseasnax to help you get those greens in and eat healthy during the rest of quarantineOne lucky winner will receiveseasnax s tastyvegan gluten free seaweedwrapand a pack of our Green Sunshine cold pressed juices To Enter 1FOLLOW us atlovegracejuiceseasnax 2TAG your plant loving friends in the comments belowBONUS Share this giveaway in your Instagram stories and tag both brandsValid for U Sresidents onlyThis contest is not sponsoredadministeredor associated with InstagramIncGiveaway closes at midnight on 5 17 20One winner will be selected at random and contacted on 5 18 20The winner has 24 hours to claim their prizeIf they don ta new winner will be chosenGood luck,,504
2020-06-27T04:09:02.000Z,rasaboenda,Seaweed chips all day longyes why not Let s order nowPsPricelist is in our Menu story highlight seaweedchipsrasaboendasnacktimecemilansnackbatamjajananbatamrasalokalindonesiamakananringan,#rasaboenda #snacktime #cemilan #snackbatam #jajananbatam #rasalokalindonesia #makananringan,484
2020-03-04T15:46:17.000Z,worldeatsjen,What do fish smoke sea weed fried nori chips with spicy mayonaminori nyc naminorinoriseaweedseaweedsnacksseaweedchipsfriedchipschipsanddipjapanesefoodnyceatsnyceeeeeatsnyceatingyelpnycnyceateatingnycjapanesesnacksasianfoodieyummoasiansnacksasianfoodsspicymayonyceaternyceatstagramchipsasianeatsworldeatsjen,#nori #seaweed #seaweedsnacks #seaweedchips #friedchips #chipsanddip #japanesefood #nyceats #nyceeeeeats #nyceating #yelpnyc #nyceat #eatingnyc #japanesesnacks #asianfoodie #yummo #asiansnacks #asianfoods #spicymayo #nyceater #nyceatstagram #chips #asianeats #worldeatsjen,481
2020-07-31T02:40:55.000Z,rasaboenda,Brighten your day with our Blackpepper Seaweed ChipsPerfect for NetFlix and chillReady stock Order thru DM or Shopeeseaweedchipsrasaboendasnacktimecemilansnackbatamjajananbatamrasalokalindonesiamakananringan,#rasaboenda #snacktime #cemilan #snackbatam #jajananbatam #rasalokalindonesia #makananringan,475
2020-07-12T19:01:25.000Z,12tides,Our Puffed Seaweed Chips are now available at Other Avenues otheravenuesin the Sunset District of San Francisco Other Avenues is a natural and organic co op grocer with some of the best new local brandsCome check it out 12tidessanfranciscocasunsetdistrictsunsetdisctrictsfotheravenuessanfranciscolivingoceanfriendlyseaweedsnackseaweedsnacksseaweedchipsseaweedseaweedloveseaweedlovergreensnackglutenfreesnackplantbasedsnackglutenfreeeatsplantbasednutritionplantbasedfoodsnaturalfoodnaturaleatingshoplocallycalifornialivingcalifornialifecaliforniafoodcaliforniagrownoceansnackseaweedsseaweedfarminghealthysnacking,#sanfranciscoca #sunsetdistrict #sunsetdisctrictsf #otheravenues #sanfranciscoliving #oceanfriendly #seaweedsnack #seaweedsnacks #seaweedchips #seaweed #seaweedlove #seaweedlover #greensnack #glutenfreesnack #plantbasedsnack #glutenfreeeats #plantbasednutrition #plantbasedfoods #naturalfood #naturaleating #shoplocally #californialiving #californialife #californiafood #californiagrown #oceansnack #seaweeds #seaweedfarming #healthysnacking,475
2020-07-08T13:04:35.000Z,eatingthingsinnewyork,CLOSEDGIVEAWAY Want to win some all natural treats fromwoodridge snacks and aloe vera and collagen infused water fromdrinkjen for you and a friend All you have to do is follow these easy steps1 Like this photo2 Followwoodridge snacks drinkjenandeatingthingsinnewyork 3 Tag three friends in the comments who you d share these snacks with There will be TWO winners chosenThe giveaway is open to all U SresidentsIt will close on SundayJuly 122020Good luck,,466
2020-08-09T08:30:23.000Z,healthy_in_hamburg,Good morning friendsHow is everyone loving the heatI can t get enough of itWerbung advertisement abakusfoods recently asked me to try their fantastic seaweed cripsThey are gluten freeveganhigh fiber and most importantlysuper delicious I tried several flavors and they were all so tastyAn excellent snack option or to add to your saladssoups or sandwichesIn Germany you can get themkauflandfor other countries check out their store list at www abakusfoods comI have been quite obsessed with making my own sushi recentlyThese crisps went so well with my sushi platterHave a great Sunday everyonesushithefeedfeedsushitimesushiloverfitnessfoodabakusfoodshealthyfoodhealthymomfoodbloggerfoodiemomlifegesundglutenfreiessenlunchideasdinnerideasgesundessenstayhealthyeeeeatsabendessenworkingmomsugarfreezuckerfreiseaweedcrispshomemadesushiseaweedchipshomemadefoodglutenfreerecipessalmoncleaneatsnocheatshomemadesushi,#sushi #thefeedfeed #sushitime #sushilover #fitnessfood #abakusfoods #healthyfood #healthymom #foodblogger #foodie #momlife #gesund #glutenfreiessen #lunchideas #dinnerideas #gesundessen #stayhealthy #eeeeats #abendessen #workingmom #sugarfree #zuckerfrei #seaweedcrisps #homemadesushi #seaweedchips #homemadefood #glutenfreerecipes #salmon #cleaneatsnocheats #homemadesushi,458
2020-08-09T08:30:23.000Z,healthy_in_hamburg,Good morning friendsHow is everyone loving the heatI can t get enough of itWerbung advertisement abakusfoods recently asked me to try their fantastic seaweed cripsThey are gluten freeveganhigh fiber and most importantlysuper delicious I tried several flavors and they were all so tastyAn excellent snack option or to add to your saladssoups or sandwichesIn Germany you can get themkauflandfor other countries check out their store list at www abakusfoods comI have been quite obsessed with making my own sushi recentlyThese crisps went so well with my sushi platterHave a great Sunday everyonesushithefeedfeedsushitimesushiloverfitnessfoodabakusfoodshealthyfoodhealthymomfoodbloggerfoodiemomlifegesundglutenfreiessenlunchideasdinnerideasgesundessenstayhealthyeeeeatsabendessenworkingmomsugarfreezuckerfreiseaweedcrispshomemadesushiseaweedchipshomemadefoodglutenfreerecipessalmoncleaneatsnocheatshomemadesushi,#sushi #thefeedfeed #sushitime #sushilover #fitnessfood #abakusfoods #healthyfood #healthymom #foodblogger #foodie #momlife #gesund #glutenfreiessen #lunchideas #dinnerideas #gesundessen #stayhealthy #eeeeats #abendessen #workingmom #sugarfree #zuckerfrei #seaweedcrisps #homemadesushi #seaweedchips #homemadefood #glutenfreerecipes #salmon #cleaneatsnocheats #homemadesushi,455
2020-01-29T18:08:26.000Z,ashleyj_music,Last night John and I got in really late to our hotel room and I was starving I needed a quick fixbut also something to not feel guilty about in the morning thesekimsmagicpopseaweedricecrisps are beyond magicalthis flavor is cheesybut the flavor is out this worldAnd my tummy woke up happy and refreshed knowing I fueled it the right wayuseMAGICPOP15for 15offkimsmagicpopseaweedricecrispsseaweedhealthysnackglutenfree kimsmagicpopglutenfreeseaweedsnackseaweedsponsoredadliterallyinlovethough,#glutenfree #seaweedsnack #seaweed #sponsored #ad #literallyinlovethough,441
2020-01-27T17:34:53.000Z,stephenychau,I love seaweed snacksAnyone elsekimsmagicpop combines seaweed and rice crisps then fried a few seconds for the perfect crispIt s certified gluten free and comes in 4 flavorsHot SpicyWasabiCheeseHoney Butter You can use the code magicpop15on their websitekimsmagicpop comand receive a 15discount kimsmagicpopglutenfreeseaweedsnackseaweedricecrispseaweed,#glutenfree #seaweedsnack #seaweedricecrisp #seaweed,419
2020-07-21T10:51:03.000Z,leeds_cuisine,Korean seaweed chips11 3122 3 421805 http naver me x7hkgRKB2babcha 1 20 5018 00010035 000110https 2bc co kr product detail html product no 671 cate no 64 display group 1 koreanseaweedseaweedsnackseaweedchipsgimbugakkimbugak,#koreanseaweed #seaweedsnack #seaweedchips #gimbugak #kimbugak,396
2020-04-15T18:15:23.000Z,stian_er_ute,Hadde egentlig planlagt ta en tur etter maurtaumsom kan bli brukt til saltstengerMen forholdene var litt for d rlig til detsjeg m tte ta en annen avgj relseJeg dro pen ekskursjon nedi fj ra etter en rimelig sjelden artSer ut som at den bare et registrert i distriktet fylket mitt snarti M re og RomsdalDette var arten h vringstangFucus ceranoides som likte seg i brakkvann nedi elvaOg jeg fant densflaksen var pmin side h vringstangtangalgeaalgerbrunalgenytteveksterflakssjeldenraremartaumbl retangseaweedseaweedsaladeatableediblespiseligp skeferieh stingseaweedsseaweedsnackTorneselvferskvannfreshwaterM reogromsdalHustadvikaHustadvikakommunespeciessealifesj,#hvringstang #tang #algea #alger #brunalge #nyttevekster #flaks #sjelden #rare #martaum #blretang #seaweed #seaweedsalad #eatable #edible #spiselig #pskeferie #hsting #seaweeds #seaweedsnack #Tornes #elv #ferskvann #freshwater #Mreogromsdal #Hustadvika #Hustadvikakommune #species #sealife #sj,391
2020-05-22T16:15:30.000Z,thehungryfoodmonsters,giftedADWe re big fans of Seaweedso couldn t believe our luck when the lovely folks over atshoreseaweed sent us some of their NEW SEAWEED CLUSTERS Alongside their Seaweed Puffs shoreseaweed have recently launched a fantastic line of SEAWEED CLUSTERSThese new snacks are made from CRUNCHY ROASTED SEAWEED FLAKESHEALTHY OATS CRISPY PUFFED RICECOMBINED WITH NATURAL CHICORY FIBRE Seaweed is a tasty healthy super food that s packed full of minerals contains a unique source of key macro micro nutrientsantioxidantselectrolytes vitaminsshoreseaweed clusters come in 4 exciting flavours arePLANT BASEDMADE WITH 20g OF 100SUSTAINABLE SCOTTISH SEAWEEDARE HIGH IN IODINEGMO FREE CONTAIN NO PALM OIL SEAWEED EDAMAME FIBRE CLUSTERS SWEET WASABIThey have a delicate spice from the the sweet wasabi which is a heavenly match with the salty minerally taste of the seaweedThe oatsedamame chicory root fibre make these crispy clusters a yummy filling snackSEAWEED CHIA OMEGA 3 CLUSTERS TANGY TOMATOThese tangy clusters are so flavoursome tastyYou get a lovely crunch from the seeds the seaweed compliments the spiced tomato seasoning perfectlySEAWEED OAT ENERGY CLUSTERS FRUITY CRANBERRYThese delicious fruity clusters are bursting with a sweet zingy flavour from the dried cranberry you get a delicate umami aftertaste from the seaweedSEAWEED NUT PROTEIN CLUSTERS ALMOND BUTTERThe Almond butter gives these clusters such a creamy nutty flavourThe briny seaweed taste comes through adding a wonderful hint of saltiness to each bite THESE AMAZING SNACKS ARE NOW AVAILABLE IN LOCAL INDEPENDENT FOOD STORES ACROSS THE UK shoreseaweedseaweedseaweedsnacksseaweedsnackclusterssnackshealthysnackshealthysnackplantbasedplantbasedsnacksveganvegansnacksvegansnackwasabisnacktimesnackinguksnacksnopalmoilwakameseaweedssnackattacksnackideassnacksonsnackssnacktime,#gifted #shoreseaweed #seaweed #seaweedsnacks #seaweedsnack #clusters #snacks #healthysnacks #healthysnack #plantbased #plantbasedsnacks #vegan #vegansnacks #vegansnack #wasabi #snacktime #snacking #uksnacks #nopalmoil #wakame #seaweeds #snackattack #snackideas #snacksonsnacks #snacktime,373
2020-05-12T13:19:27.000Z,bitemebite2020,Encikmrfadzril pun dah rasaAlhamdulillah x cukup beli 3 packso lain kali beli lebih yerthank youbtw Untuk tempahan sila hubungi agent kami ditalianwasap my 60169081202 bitemewasap my 60198820019 suemawasap my 601121472559 dauz seaweedsnackseaweesloverseaweedfoodseaweedchipsloveseaweedbitemeseaweedcrunchy,#seaweeslover #seaweedfood #seaweedchips #loveseaweed #biteme #seaweedcrunchy,369
2020-06-16T04:43:40.000Z,foodalalot,WIN WIN WINactie is geslotenGefeliciteerdimad mansourWa t een gelukje dat ik de seaweed chips vanseamorefood mocht proberenHet is gemaakt van 47 gram zeewiereen echte superfoodDeze chips is bovendien ook nog eensvegan englutenvrijAls echte liefhebber van sushi ben ik dol op zeewierZeewier is rijk aan vezelsvitaminen en mineralen en is e e n van de meest duurzame gewassen ter wereldhet heeft alleen zonneschijn en de oceaan nodig om te groeienIk geloof dat ik in mijn volgende leven ook maar zeewier wordIk ben dol op zon en wateral kies ik toch liever voor het zwembad en niet voor de zeewant ik haaaat dat zand aan m n voeten Oeps Ik maakte een heerlijke club sandwich gerookte zalmswipe voor het recepten voegde de chips toe als een extraatje die je niet wilt missenWil jij dit ook makenJe hebt gelukwant ik mag iemand blij maken met deze green nachosWat moet je doen1 Volgseamorefood enfoodalalot 2 Like deze post 3 Tag vrienden die ook op de hoogte moeten zijn van deze actieElke aparte comment telt als een extra kans 4 Extra kansDeel in jouw story en tag mijzodat ik het kan zien Ik maak de winnaar op donderdagavond 18 juni bekend via stories Kun je niet wachten om dit lekkers te makenGebruik de codeFOODALALOT15om 15korting te krijgen op jouw bestelling JOEPIEgreennachoswinactiegiveaway,#vegan #glutenvrij #winactie #giveaway,365
2020-05-07T12:57:24.000Z,crueltyfreeclairey,Can you even call yourself vegan if you don t enjoy plain tofuKiddinobviously but sometimes I just love a fresh basic salad boujieed it up with somegifted abakusfoods seaweed crisps to give it a taste of the sea without the crueltyI like them way more than I first thought I would they re super saltymy favehave a subtle garlic flavour too which is delish definitely made this salad taste almost fishy abakusfoods are offering 15off online at the mo with the code STAYHOME15not affiliatejust a good deal Let me know what you think of them if you tryveganbasicveganveganstereotypetofusaladveganfishseaweedcrispsrabbitfoodvgangukvegansplantbasedplantpowereatyourgreensfreshfoodfiveadayeasyveganmealsveganfoodinspovegansofigveganfoodshareveganiseasymeatfreeveganproteinlunchideasveganlunch,#basicvegan #veganstereotype #tofusalad #veganfish #seaweedcrisps #rabbitfood #vgang #ukvegans #plantbased #plantpower #eatyourgreens #freshfood #fiveaday #easyveganmeals #veganfoodinspo #vegansofig #veganfoodshare #veganiseasy #meatfree #veganprotein #lunchideas #veganlunch,356
2020-01-30T02:25:29.000Z,emma_ivy11,Feeling at home and healthy Finally moved into our apartment and can sit down and relax kimsmagicpop has these amazingseaweedricecrispsThey are gluten free and come in 4 different flavorsI will link them in my blog soon and everything from the apartment healthysnackkimsmagicpopglutenfreeseaweedsnackseaweedthedavissocoapartments,#seaweedricecrisps #healthysnack #kimsmagicpop #glutenfree #seaweedsnack #seaweed #thedavissocoapartments,356
2020-01-18T03:54:24.000Z,foodirectory.sg,GuysHave you tried this tknsgofficial bubble tea flavour is officially here Grab it at your nearest 7 11 or grocery store while it lastTaste wise its definitely different and unique However my favourite is still the tom yum one but give it a try for this unconventional take on seaweed snacksfoodirectorysgtaokaenoibubbletea,#taokaenoibubbletea,355
2020-03-22T04:27:41.000Z,pictorialfood,My first ever Lobster Roll and I absolutely loved itInstead of a sausagethere was a large piece of tamagoyaki with lobster mixed with scallops inside a fluffy hotdog bunI also could not stop eating the crispy seaweed chips and mayonnaise on the sideLike y all hand me a pack of those and I ll finish it within secondsLobster Hotdog 25 80CafLafayette cafelafayettemelbourne cafelafayettecafelafayettemelbournegrandlafayette,,327
2020-05-03T08:31:29.000Z,bellatehrani,Snack obsessionseaweedchips,#seaweedchips,326
2020-05-04T12:35:28.000Z,luckysta_4u,seaweedseaweedsnacklaveraustrailiafoodtradingperthsidneysnowcrabseaweed kfood,#seaweed #seaweedsnack #laver #austrailia #food #trading #perth #sidney #snowcrabseaweed #kfood,304
2020-08-06T16:53:03.000Z,baitwithkate,ADI was so excited to try the snack box sent to me bysnackfully ukThey send snacks and drinks right to your doorI can now say I am a snackisseur I d never heard ofor triedany of the snacks included in my boxthey were from small craft brandsI was so excited to try them all because of thisThey were all relatively healthy snacks and low in caloriesMy favourite snack was the Seaweed crispsGo check outsnackfully uk and order some snacksto be a snackisseur yourself baitwithkatenortheastnewcastlegeordienefoodnefoodienefoodbloggernewcastlefoodnewcastlefoodienewcastlefoodbloggernortheastfoodnortheastfoodbloggersnackssnacklowcaloriesnacklowcaloriehealthysnackssmallbusinessessnackingluxurysnackingluxurysnackshealthylifehealthyseaweedcrispssnacking,#newcastle #geordie #nefood #nefoodie #nefoodblogger #newcastlefood #newcastlefoodie #newcastlefoodblogger #northeastfood #northeastfoodblogger #snacks #snack #lowcaloriesnack #lowcalorie #healthysnacks #smallbusinesses #snacking #luxurysnacking #luxurysnacks #healthylife #healthy #seaweedcrisps #snacking,303
2020-05-23T02:26:14.000Z,rohkitchen,Crispy Seaweed SnackBrushed glutinous rice paste that makes it crispyIts a savory snack full of different flavors and toppingsGarnished with sesame seedspine nutssliced almondssunflower seedsanchoviesand dried shrimpDid some art work on a black boardThis is perfect for snacking and side dishesseaweed seaweedsnack,,295
2020-05-26T12:34:16.000Z,florakuliner,SEAWEED LOVERS CALLINGPecinta seaweed merapattttt yukkAda seaweed ENDUL nihhh daripandaseaweed Ada 3 varian rasa OriginalBarbeque n SpicyCrispy dan rasanya bikin nagih Yuk langsung aja orderpandaseaweedrumputlautsiapmakanseaweedenakcrispyseaweedrumputlautcrispyrumputlautenakseaweedsnackscemilansehatmakanansehatjktculinaryfoodbloggerindonesiafoodiesjakartakulinerjakartamakananenakcemilanenakseaweedsnackfoodbloggerjakartaendorsementjakartajajananenakinfluencerjakartaeatandtreatsinfluencerindonesiajktinfojakartakulinerdietmulaibesokmenudietcemilansehatcemilankekinian,#seaweedenak #crispyseaweed #rumputlautcrispy #rumputlautenak #seaweedsnacks #cemilansehat #makanansehat #jktculinary #foodbloggerindonesia #foodiesjakarta #kulinerjakarta #makananenak #cemilanenak #seaweedsnack #foodbloggerjakarta #endorsementjakarta #jajananenak #influencerjakarta #eatandtreats #influencerindonesia #jktinfo #jakartakuliner #dietmulaibesok #menudiet #cemilansehat #cemilankekinian,291
2020-07-29T19:31:49.000Z,jos_storybook,Super quick lunch today with the absolutely deliciousshoreseaweed Green olive seaweed tapenadeI mixed it with soft cream cheese and smothered it over toasted bagels and topped it off with sweet cherry tomatoes and jalape o stuffed green olives The tapenade is just delicious and is so versatileI ve had it on pizzapasta and even as a dipI highly recommend itHave a lovely evening seaweedtapenadetapenadegreenolivetapenadegreenolivesseaweedsnackhealthylunchhealthylunchideashealthylunchesbuzzfeedfoodbuzzfeastfoodiegifted,#tapenade #greenolivetapenade #greenolives #seaweedsnack #healthylunch #healthylunchideas #healthylunches #buzzfeedfood #buzzfeast #foodie #gifted,285
2020-03-08T15:55:55.000Z,oliver_the_furbeast,SeaweedSnackSundayFunday is a thing rightgetinmybelly,#SeaweedSnack #SundayFunday #getinmybelly,284
2020-07-11T03:32:49.000Z,pesantrendaaruttauhiid,Sahabatsudah tahu kisah Wakaf Habib Bugak yang hasilnya masih dirasakan sampai sekarangAwal mula cerita terjadi pada tahun 1800 anHabib Bugak yang saat itu masih berada di Acehsudah memiliki gagasan untuk mengumpulkan uangguna membeli tanah di Makkah untuk diwakafkan kepada jamaah calon hajiSelain dari dana yang dimilikinya sendiriHabib Bugak menjadi inisiator pengumpulan dana dari masyarakat AcehKetika Habib Bugak berangkat ke Tanah Sucidia membawa bekal dana untuk wakafDan begitu sampainiatan wakaf itu direalisasikannyaDia membeli tanah yang lokasinya kala itu persis di samping Masjidil HaramDi atas tanah itu didirikan penginapan untuk menampung jamaah calon haji asal AcehJamaah pun tak lagi bingung mencari tempat tinggal selama berada di MakkahLalu saat Masjidil Haram direnovasitanah wakaf ini termasuk digunakan untuk perluasan lintasan thawafOleh nadzirpengelolawakafuang ganti rugi digunakan membeli dua bidang tanah di kawasan yang berjarak 500 an meter dari Masjidil HaramTanah itu dibangun hotel oleh pengusaha dengan sistem bagi hasilDari situ lahbonus untuk jamaah Aceh mengalir tiap musim hajiSeperti pada tahun inilebih dari Rp 20 miliar dibagikan kepada seluruh jamaah asal AcehMasya AllahBarakallah Sahabat Followwakafdt untuk mengetahui inspirasi wakaf lainnyawww wakafdt orgwakafdtbelajarwakafdirumahajaaagymdtmudadaaruttauhiidbugakasyihajibugakasyiacehasyibugak,#belajarwakaf #dirumahaja #aagym #dt #muda #daaruttauhiid #bugakasyi #hajibugakasyi #aceh #asyi #bugak,281
2020-05-30T13:30:52.000Z,miyufuku_02,homecafe strawberrycake chamomiletea applevinegar sparklingwater seaweedchips,,281
2020-05-12T17:01:11.000Z,divephotoguide,Green sea turtle having a snack by Julia Sumerlingseajewlz divephotoguideDPGunderwaterunderwaterphotographyscubadivingscubamarinelifewideangleaustraliaturtlegreenturtleturtlepowerfeedingportraitseaweedsnack,#DPG #underwater #underwaterphotography #scubadiving #scuba #marinelife #wideangle #australia #turtle #greenturtle #turtlepower #feeding #portrait #seaweedsnack,274
2020-01-26T21:56:17.000Z,nycmouth,sponsoredSeaweed Rice Crisps is a gluten free Seaweed Snack that comes in 4 flavorsProduct combines seaweed and rice crisps then fried a few seconds for the perfect crispProduct is certified gluten free and comes in 4 flavorsHot SpicyWasabiCheeseHoney ButterYou can get them on Amazon or on their websiteuse the code magicpop15on their websiteyou will receive 15discount kimsmagicpopwww kimsmagicpop comnycmouthTag Your friendsNYCmouthkimsmagicpopglutenfreeseaweedsnackseaweedhealthyamazonhealthysnacksglutenfree,#sponsoredSeaweed #kimsmagicpop #glutenfree #seaweedsnack #seaweed #healthy #amazon #healthysnacks #glutenfree,273
2020-08-07T17:59:46.000Z,foodudenyc,A little afternoon snackseaweed salad with extra black sesame seeds and Togarashi pepper powderIt was either this or an Oreo healthy won outAfter eating a salad for lunch i was still looking for something to munch on crazy work from homelockdown has been horrible for my waistline and my gym routineLuckily i only gained 5 pounds so far but need to get back in shapeSince there s no gym I ve only been using body weight instead of a weight room to get my strength training in How has your workout routine been going during this pandemicAre you eating more junk food or trying to stick with healthy foods healthyfoodseaweedsaladseaweedsnacktogarachisesameseedssesameseednorihealthysnackideashealthysnackinghealthysnacksonlyhealthysnacktimehealthysnackshealthysnackhealthyfoodsjapanesesnackjapanesefoodjapanesecuisinejapaneseeatsjapanesefoodlover,#seaweedsalad #seaweedsnack #togarachi #sesameseeds #sesameseed #nori #healthysnackideas #healthysnacking #healthysnacksonly #healthysnacktime #healthysnacks #healthysnack #healthyfoods #japanesesnack #japanesefood #japanesecuisine #japaneseeats #japanesefoodlover,264
2020-06-29T09:52:20.000Z,jeongdam_seaweed,4425kcal 4 4 5jeongdamscdd jeongdamseaweed seaweedlaversnack snackseaweedsnackkokirioriginalhotspicyhoneybutterbulgogi koreanseaweed,#scdd #jeongdamseaweed #seaweed #laver #snack #snack #seaweedsnack #kokiri #original #hotspicy #honeybutter #bulgogi #koreanseaweed,261
